"SPECIES_GROUP","YEAR","DISTRICT","AREA","SPECIES","AMOUNT","VALUE","COUNT","PRICE","SIZE"
"Salmon","1997"," SOUTH COAST ","26","SOCKEYE",903,4261,499,4.718715393134,1.80961923847695
"Salmon","1997"," SOUTH COAST ","27","SOCKEYE",3062,16582,1552,5.41541476159373,1.9729381443299
"Salmon","1997"," UNSP DISTRICT ","441(TAKU)","SOCKEYE",68661,263236,24168,3.83385036629236,2.84098808341609
"Salmon","1997"," UNSP DISTRICT ","442(STIKINE)","SOCKEYE",89875,283339,28674,3.15258970792768,3.13437260235754
"Salmon","1997"," FRASER RIVER ","29AB","STEELHEAD",9,12,3,1.33333333333333,3
"Salmon","1997"," FRASER RIVER ","29E","STEELHEAD",1201,3925,487,3.26810990840966,2.46611909650924
"Salmon","1997"," NORTH COAST ","1","STEELHEAD",57,73,13,1.28070175438596,4.38461538461539
"Salmon","1997"," NORTH COAST ","3","STEELHEAD",34,49,11,1.44117647058824,3.09090909090909
"Salmon","1997"," NORTH COAST ","4","STEELHEAD",176,252,62,1.43181818181818,2.83870967741935
"Salmon","1997"," NORTH COAST ","6","STEELHEAD",4,6,1,1.5,4
"Salmon","1997"," NORTH COAST ","7","STEELHEAD",4,6,1,1.5,4
"Salmon","1997"," NORTH COAST ","8","STEELHEAD",138,198,32,1.43478260869565,4.3125
"Salmon","1997"," NORTH COAST ","9","STEELHEAD",338,779,93,2.30473372781065,3.63440860215054
"Salmon","1997"," SOUTH COAST ","11","STEELHEAD",14,20,4,1.42857142857143,3.5
"Salmon","1997"," SOUTH COAST ","12","STEELHEAD",207,299,76,1.44444444444444,2.72368421052632
"Salmon","1997"," SOUTH COAST ","20","STEELHEAD",197,283,66,1.43654822335025,2.98484848484848
"Salmon","1997"," SOUTH COAST ","23","STEELHEAD",12,15,4,1.25,3
"Salmon","1997"," UNSP DISTRICT ","441(TAKU)","STEELHEAD",231,336,80,1.45454545454545,2.8875
"Salmon","1997"," UNSP DISTRICT ","442(STIKINE)","STEELHEAD",150,217,38,1.44666666666667,3.94736842105263
"Salmon","1998"," FRASER RIVER ","29AB","CHINOOK",32141,82885,4753,2.57879344139884,6.76225541763097
"Salmon","1998"," FRASER RIVER ","29C","CHINOOK",71,173,14,2.43661971830986,5.07142857142857
"Salmon","1998"," FRASER RIVER ","29D","CHINOOK",26981,60872,2895,2.25610614877136,9.31986183074266
"Salmon","1998"," FRASER RIVER ","29E","CHINOOK",56,158,5,2.82142857142857,11.2
"Salmon","1998"," NORTH COAST ","1","CHINOOK",9229,42416,880,4.59594755661502,10.4875
"Salmon","1998"," NORTH COAST ","2E","CHINOOK",2035,8092,202,3.97641277641278,10.0742574257426
"Salmon","1998"," NORTH COAST ","2W","CHINOOK",1134953,4637922,116038,4.08644410825823,9.78087350695462
"Salmon","1998"," NORTH COAST ","3","CHINOOK",18578,53160,2578,2.86144902572936,7.20636152055857
"Salmon","1998"," NORTH COAST ","4","CHINOOK",39263,122736,5227,3.12599648524056,7.51157451693132
"Salmon","1998"," NORTH COAST ","5","CHINOOK",200,507,28,2.535,7.14285714285714
"Salmon","1998"," NORTH COAST ","6","CHINOOK",18563,70124,2263,3.77762215159188,8.20282810428635
"Salmon","1998"," NORTH COAST ","7","CHINOOK",2983,10891,327,3.65102246061012,9.12232415902141
"Salmon","1998"," NORTH COAST ","8","CHINOOK",49683,160869,5187,3.23790833886843,9.57836899942163
"Salmon","1998"," SOUTH COAST ","11","CHINOOK",61,182,9,2.98360655737705,6.77777777777778
"Salmon","1998"," SOUTH COAST ","12","CHINOOK",9339,37230,1168,3.98650819145519,7.99571917808219
"Salmon","1998"," SOUTH COAST ","13","CHINOOK",650,2504,87,3.85230769230769,7.47126436781609
"Salmon","1998"," SOUTH COAST ","14","CHINOOK",13,39,3,3,4.33333333333333
"Salmon","1998"," SOUTH COAST ","20","CHINOOK",697,1579,150,2.26542324246772,4.64666666666667
"Salmon","1998"," SOUTH COAST ","21","CHINOOK",68,228,23,3.35294117647059,2.95652173913043
"Salmon","1998"," SOUTH COAST ","23","CHINOOK",14651,59901,4671,4.08852638045185,3.13658745450653
"Salmon","1998"," SOUTH COAST ","24","CHINOOK",556,3273,114,5.88669064748201,4.87719298245614
"Salmon","1998"," SOUTH COAST ","25","CHINOOK",16375,48849,2439,2.98314503816794,6.71381713817138
"Salmon","1998"," SOUTH COAST ","26","CHINOOK",4753,22941,914,4.82663580896276,5.20021881838074
"Salmon","1998"," SOUTH COAST ","27","CHINOOK",1082,5139,190,4.74953789279113,5.69473684210526
"Salmon","1998"," UNSP DISTRICT ","441(TAKU)","CHINOOK",4568,14746,657,3.22810858143608,6.95281582952816
"Salmon","1998"," UNSP DISTRICT ","442(STIKINE)","CHINOOK",13909,35976,1927,2.5865267093249,7.21795537104307
"Salmon","1998"," FRASER RIVER ","29AB","CHUM",22125,13784,4975,0.623005649717514,4.44723618090452
"Salmon","1998"," FRASER RIVER ","29C","CHUM",947,602,214,0.635691657866948,4.42523364485981
"Salmon","1998"," FRASER RIVER ","29D","CHUM",70626,43596,13772,0.617279755330898,5.1282311937264
"Salmon","1998"," NORTH COAST ","1","CHUM",6485,4263,1483,0.657363145720894,4.37289278489548
"Salmon","1998"," NORTH COAST ","2E","CHUM",392315,247865,90922,0.631800976256325,4.31485229097468
"Salmon","1998"," NORTH COAST ","2W","CHUM",101058,82946,23830,0.820776187931683,4.24078892152749
"Salmon","1998"," NORTH COAST ","3","CHUM",1117887,706758,248717,0.632226691964394,4.49461436090014
"Salmon","1998"," NORTH COAST ","4","CHUM",90719,56008,19051,0.617378939362206,4.76190226234843
"Salmon","1998"," NORTH COAST ","5","CHUM",7799,4817,1629,0.617643287600975,4.78759975445058
"Salmon","1998"," NORTH COAST ","6","CHUM",2117258,1329737,438440,0.628046747255176,4.82907125262294
"Salmon","1998"," NORTH COAST ","7","CHUM",395918,250912,99946,0.633747392136756,3.96131911232065
"Salmon","1998"," NORTH COAST ","8","CHUM",2999072,1888065,641427,0.629549740719796,4.67562481778909
"Salmon","1998"," SOUTH COAST ","11","CHUM",101,138,22,1.36633663366337,4.59090909090909
"Salmon","1998"," SOUTH COAST ","12","CHUM",2537490,1661123,566302,0.654632333526438,4.48080706054367
"Salmon","1998"," SOUTH COAST ","13","CHUM",4320150,2863400,963546,0.662801060148374,4.48359497107559
"Salmon","1998"," SOUTH COAST ","14","CHUM",2381662,1521161,563155,0.638697262667834,4.22914117782848
"Salmon","1998"," SOUTH COAST ","17","CHUM",230,145,50,0.630434782608696,4.6
"Salmon","1998"," SOUTH COAST ","18","CHUM",470,296,106,0.629787234042553,4.43396226415094
"Salmon","1998"," SOUTH COAST ","20","CHUM",156,97,50,0.621794871794872,3.12
"Salmon","1998"," SOUTH COAST ","21","CHUM",2887161,1831263,695440,0.634278102260317,4.15156016334982
"Salmon","1998"," SOUTH COAST ","23","CHUM",63,145,18,2.3015873015873,3.5
"Salmon","1998"," SOUTH COAST ","25","CHUM",463191,288262,101722,0.622339380514734,4.55349875149918
"Salmon","1998"," UNSP DISTRICT ","441(TAKU)","CHUM",11,7,2,0.636363636363636,5.5
"Salmon","1998"," UNSP DISTRICT ","442(STIKINE)","CHUM",58,36,13,0.620689655172414,4.46153846153846
"Salmon","1998"," FRASER RIVER ","29E","COHO",1421,8171,507,5.75017593244194,2.80276134122288
"Salmon","1998"," NORTH COAST ","3","COHO",15,21,6,1.4,2.5
"Salmon","1998"," NORTH COAST ","7","COHO",3866,5540,991,1.43300569063632,3.90110998990918
"Salmon","1998"," SOUTH COAST ","12","COHO",6,8,2,1.33333333333333,3
"Salmon","1998"," SOUTH COAST ","13","COHO",12,17,3,1.41666666666667,4
"Salmon","1998"," SOUTH COAST ","20","COHO",281,403,122,1.43416370106762,2.30327868852459
"Salmon","1998"," SOUTH COAST ","24","COHO",556,3273,114,5.88669064748201,4.87719298245614
"Salmon","1998"," SOUTH COAST ","26","COHO",589,5350,202,9.08319185059423,2.91584158415842
"Salmon","1998"," SOUTH COAST ","27","COHO",1082,5139,190,4.74953789279113,5.69473684210526
"Salmon","1998"," UNSP DISTRICT ","441(TAKU)","COHO",17901,27090,4434,1.51332327802916,4.03721244925575
"Salmon","1998"," UNSP DISTRICT ","442(STIKINE)","COHO",2800,4012,745,1.43285714285714,3.75838926174497
"Salmon","1998"," FRASER RIVER ","29AB","PINK",960,608,610,0.633333333333333,1.57377049180328
"Salmon","1998"," FRASER RIVER ","29C","PINK",2145,12295,761,5.73193473193473,2.81865965834428
"Salmon","1998"," FRASER RIVER ","29D","PINK",2,1,1,0.5,2
"Salmon","1998"," NORTH COAST ","1","PINK",112383,81550,66608,0.725643558189406,1.68722976219073
"Salmon","1998"," NORTH COAST ","2E","PINK",246385,179007,149833,0.726533676968971,1.64439742913777
"Salmon","1998"," NORTH COAST ","2W","PINK",825484,618789,503421,0.749607502992184,1.63974883844734
"Salmon","1998"," NORTH COAST ","3","PINK",841992,593231,474452,0.704556575359386,1.77466213652804
"Salmon","1998"," NORTH COAST ","4","PINK",32357,17835,18434,0.551194486509874,1.75528913963329
"Salmon","1998"," NORTH COAST ","5","PINK",2217,1243,1414,0.560667568786649,1.56789250353607
"Salmon","1998"," NORTH COAST ","6","PINK",914539,648437,581297,0.709031544854839,1.57327321489703
"Salmon","1998"," NORTH COAST ","7","PINK",11331,8150,7407,0.719265731179949,1.52976913730255
"Salmon","1998"," NORTH COAST ","8","PINK",811649,576107,520629,0.709798200946468,1.55897769813053
"Salmon","1998"," SOUTH COAST ","11","PINK",1188,1219,861,1.02609427609428,1.37979094076655
"Salmon","1998"," SOUTH COAST ","12","PINK",89573,70557,61718,0.787703883982897,1.45132700346738
"Salmon","1998"," SOUTH COAST ","13","PINK",30714,24092,21718,0.784397994399948,1.41421862049913
"Salmon","1998"," SOUTH COAST ","14","PINK",2381675,1521200,563158,0.638710151469029,4.2291417328707
"Salmon","1998"," SOUTH COAST ","17","PINK",949,6579,340,6.93256059009484,2.79117647058824
"Salmon","1998"," SOUTH COAST ","18","PINK",470,296,106,0.629787234042553,4.43396226415094
"Salmon","1998"," SOUTH COAST ","20","PINK",170,117,121,0.688235294117647,1.40495867768595
"Salmon","1998"," SOUTH COAST ","21","PINK",10,55,3,5.5,3.33333333333333
"Salmon","1998"," SOUTH COAST ","23","PINK",20,11,15,0.55,1.33333333333333
"Salmon","1998"," SOUTH COAST ","25","PINK",353,2139,108,6.05949008498584,3.26851851851852
"Salmon","1998"," UNSP DISTRICT ","442(STIKINE)","PINK",96,53,61,0.552083333333333,1.57377049180328
"Salmon","1998"," FRASER RIVER ","29AB","SOCKEYE",813556,4847763,288260,5.95873301899316,2.8222993131201
"Salmon","1998"," FRASER RIVER ","29D","SOCKEYE",67491,386862,23282,5.73205316264391,2.89884889614294
"Salmon","1998"," FRASER RIVER ","29E","SOCKEYE",1477,8329,512,5.63913337846987,2.884765625
"Salmon","1998"," NORTH COAST ","1","SOCKEYE",32,193,11,6.03125,2.90909090909091
"Salmon","1998"," NORTH COAST ","2E","SOCKEYE",23,138,8,6,2.875
"Salmon","1998"," NORTH COAST ","2W","SOCKEYE",252941,2121009,83974,8.38539026887693,3.01213470836211
"Salmon","1998"," NORTH COAST ","3","SOCKEYE",428769,2481063,154431,5.7864794329814,2.77644384870913
"Salmon","1998"," NORTH COAST ","4","SOCKEYE",269744,1548267,93994,5.73976436917967,2.86980020001277
"Salmon","1998"," NORTH COAST ","5","SOCKEYE",9595,55046,3399,5.73694632621157,2.82288908502501
"Salmon","1998"," NORTH COAST ","6","SOCKEYE",78230,462209,29522,5.90833439856832,2.64988821895536
"Salmon","1998"," NORTH COAST ","7","SOCKEYE",305,1829,138,5.99672131147541,2.21014492753623
"Salmon","1998"," NORTH COAST ","8","SOCKEYE",58469,347103,22386,5.93653046913749,2.61185562405075
"Salmon","1998"," SOUTH COAST ","11","SOCKEYE",26780,236195,8900,8.8198282300224,3.00898876404494
"Salmon","1998"," SOUTH COAST ","12","SOCKEYE",1914542,13360450,657179,6.97840527917382,2.91327324823222
"Salmon","1998"," SOUTH COAST ","13","SOCKEYE",785309,4940651,267214,6.29134646362133,2.93887670556183
"Salmon","1998"," SOUTH COAST ","20","SOCKEYE",139673,818002,49336,5.85655065760741,2.8310564293822
"Salmon","1998"," SOUTH COAST ","23","SOCKEYE",168981,991084,69922,5.86506175250472,2.4167071880095
"Salmon","1998"," SOUTH COAST ","26","SOCKEYE",5342,28291,1117,5.29595657057282,4.78245299910474
"Salmon","1998"," UNSP DISTRICT ","441(TAKU)","SOCKEYE",40276,234018,15168,5.81035852616943,2.65532700421941
"Salmon","1998"," UNSP DISTRICT ","442(STIKINE)","SOCKEYE",109773,629213,36518,5.73194683574285,3.00599704255436
"Salmon","1998"," FRASER RIVER ","29C","STEELHEAD",3163,13070,988,4.13215301928549,3.20141700404858
"Salmon","1998"," NORTH COAST ","4","STEELHEAD",3171,4606,806,1.45253863134658,3.93424317617866
"Salmon","1998"," NORTH COAST ","6","STEELHEAD",9,13,4,1.44444444444444,2.25
"Salmon","1998"," NORTH COAST ","8","STEELHEAD",4,6,1,1.5,4
"Salmon","1998"," SOUTH COAST ","17","STEELHEAD",1179,6724,390,5.70313825275657,3.02307692307692
"Salmon","1998"," SOUTH COAST ","20","STEELHEAD",171,244,63,1.42690058479532,2.71428571428571
"Salmon","1998"," SOUTH COAST ","21","STEELHEAD",2887239,1831546,695466,0.6343589844831,4.15151711226717
"Salmon","1998"," SOUTH COAST ","25","STEELHEAD",479918,339250,104269,0.706891593980638,4.6026911162474
"Salmon","1998"," UNSP DISTRICT ","441(TAKU)","STEELHEAD",588,856,148,1.45578231292517,3.97297297297297
"Salmon","1998"," UNSP DISTRICT ","442(STIKINE)","STEELHEAD",808,1159,225,1.43440594059406,3.59111111111111
"Salmon","1999"," FRASER RIVER ","29AB","CHINOOK",1029,3311,150,3.21768707482993,6.86
"Salmon","1999"," FRASER RIVER ","29D","CHINOOK",30152,98736,3780,3.27460864950915,7.97671957671958
"Salmon","1999"," NORTH COAST ","1","CHINOOK",4,15,1,3.75,4
"Salmon","1999"," NORTH COAST ","2E","CHINOOK",8597,48810,876,5.6775619402117,9.81392694063927
"Salmon","1999"," NORTH COAST ","2W","CHINOOK",419954,2313091,44028,5.50796277687556,9.5383392386663
"Salmon","1999"," NORTH COAST ","3","CHINOOK",28233,117122,4247,4.14840789147452,6.64775135389687
"Salmon","1999"," NORTH COAST ","4","CHINOOK",55099,253769,7137,4.60569157334979,7.72019055625613
"Salmon","1999"," NORTH COAST ","6","CHINOOK",8275,43356,1053,5.23939577039275,7.85849952516619
"Salmon","1999"," NORTH COAST ","7","CHINOOK",10579,56659,1286,5.35579922487948,8.22628304821151
"Salmon","1999"," NORTH COAST ","8","CHINOOK",34424,145623,4078,4.2302753892633,8.44139283962727
"Salmon","1999"," SOUTH COAST ","11","CHINOOK",33,119,4,3.60606060606061,8.25
"Salmon","1999"," SOUTH COAST ","12","CHINOOK",1438,6028,274,4.19193324061196,5.24817518248175
"Salmon","1999"," SOUTH COAST ","13","CHINOOK",498,2097,75,4.21084337349398,6.64
"Salmon","1999"," SOUTH COAST ","20","CHINOOK",783,2393,216,3.05619412515964,3.625
"Salmon","1999"," SOUTH COAST ","23","CHINOOK",75668,377017,22569,4.98251572659513,3.3527404847357
"Salmon","1999"," SOUTH COAST ","24","CHINOOK",9833,50155,2819,5.1006813790298,3.48811635331678
"Salmon","1999"," SOUTH COAST ","25","CHINOOK",22251,107271,4056,4.82095186733181,5.48594674556213
"Salmon","1999"," SOUTH COAST ","26","CHINOOK",31276,169048,6609,5.40503900754572,4.73233469511273
"Salmon","1999"," SOUTH COAST ","27","CHINOOK",2010,9815,491,4.88308457711443,4.09368635437882
"Salmon","1999"," UNSP DISTRICT ","441(TAKU)","CHINOOK",10187,46755,1758,4.58967311279081,5.79465301478953
"Salmon","1999"," UNSP DISTRICT ","442(STIKINE)","CHINOOK",17421,64715,2894,3.71476953102577,6.01969592259848
"Salmon","1999"," FRASER RIVER ","29AB","CHUM",118084,101714,22860,0.861369872294299,5.1655293088364
"Salmon","1999"," FRASER RIVER ","29D","CHUM",58895,50638,10298,0.859801341370235,5.71907166440085
"Salmon","1999"," NORTH COAST ","1","CHUM",7565,8487,1755,1.12187706543291,4.31054131054131
"Salmon","1999"," NORTH COAST ","2E","CHUM",615363,500864,133646,0.813932589382202,4.60442512308636
"Salmon","1999"," NORTH COAST ","2W","CHUM",391348,313125,91554,0.800119075605344,4.27450466391419
"Salmon","1999"," NORTH COAST ","3","CHUM",868265,701034,144260,0.807396359406402,6.01875086649106
"Salmon","1999"," NORTH COAST ","4","CHUM",2496,2146,417,0.859775641025641,5.98561151079137
"Salmon","1999"," NORTH COAST ","6","CHUM",255975,218216,37122,0.852489500927825,6.89550670761274
"Salmon","1999"," NORTH COAST ","7","CHUM",372667,300878,84772,0.807364215237732,4.39610956447884
"Salmon","1999"," NORTH COAST ","8","CHUM",1149933,970534,180066,0.843991780390684,6.38617506914131
"Salmon","1999"," SOUTH COAST ","11","CHUM",142,122,21,0.859154929577465,6.76190476190476
"Salmon","1999"," SOUTH COAST ","12","CHUM",193527,156373,37081,0.808016452484666,5.21903400663412
"Salmon","1999"," SOUTH COAST ","13","CHUM",21220,18517,4178,0.872620169651272,5.07898516036381
"Salmon","1999"," SOUTH COAST ","18","CHUM",630,542,125,0.86031746031746,5.04
"Salmon","1999"," SOUTH COAST ","20","CHUM",322,277,76,0.860248447204969,4.23684210526316
"Salmon","1999"," SOUTH COAST ","21","CHUM",466247,397390,96881,0.852316476030945,4.81257418895346
"Salmon","1999"," SOUTH COAST ","23","CHUM",818,985,162,1.2041564792176,5.04938271604938
"Salmon","1999"," SOUTH COAST ","24","CHUM",645,615,124,0.953488372093023,5.20161290322581
"Salmon","1999"," SOUTH COAST ","25","CHUM",469817,396538,104380,0.844026503936639,4.50102510059398
"Salmon","1999"," SOUTH COAST ","26","CHUM",1187,1409,312,1.18702611625948,3.80448717948718
"Salmon","1999"," SOUTH COAST ","27","CHUM",1351,2411,368,1.78460399703923,3.67119565217391
"Salmon","1999"," UNSP DISTRICT ","442(STIKINE)","CHUM",38,33,9,0.868421052631579,4.22222222222222
"Salmon","1999"," NORTH COAST ","1","COHO",9,14,2,1.55555555555556,4.5
"Salmon","1999"," NORTH COAST ","2E","COHO",9992,22588,2735,2.26060848678943,3.65338208409506
"Salmon","1999"," NORTH COAST ","2W","COHO",149,289,40,1.93959731543624,3.725
"Salmon","1999"," NORTH COAST ","3","COHO",1,2,1,2,1
"Salmon","1999"," NORTH COAST ","5","COHO",23555,14021,15651,0.595245170876672,1.50501565395182
"Salmon","1999"," NORTH COAST ","7","COHO",1762,3004,601,1.70488081725312,2.93178036605657
"Salmon","1999"," SOUTH COAST ","11","COHO",27,45,7,1.66666666666667,3.85714285714286
"Salmon","1999"," SOUTH COAST ","12","COHO",529,875,164,1.65406427221172,3.22560975609756
"Salmon","1999"," SOUTH COAST ","13","COHO",53,87,14,1.64150943396226,3.78571428571429
"Salmon","1999"," UNSP DISTRICT ","441(TAKU)","COHO",13646,38178,4304,2.79774292833065,3.17053903345725
"Salmon","1999"," UNSP DISTRICT ","442(STIKINE)","COHO",655,1084,179,1.65496183206107,3.65921787709497
"Salmon","1999"," FRASER RIVER ","29AB","PINK",1502,981,887,0.653129161118509,1.69334836527621
"Salmon","1999"," FRASER RIVER ","29D","PINK",6013,3049,3068,0.507068019291535,1.95990873533246
"Salmon","1999"," NORTH COAST ","1","PINK",46219,61866,31029,1.33854042709708,1.48954204131619
"Salmon","1999"," NORTH COAST ","3","PINK",8608481,5057175,5488440,0.587464269247966,1.56847501293628
"Salmon","1999"," NORTH COAST ","4","PINK",490962,290924,312411,0.592559098260151,1.57152597059643
"Salmon","1999"," NORTH COAST ","6","PINK",38736,21390,23112,0.552199504337051,1.67601246105919
"Salmon","1999"," NORTH COAST ","7","PINK",77204,45784,50682,0.593026268069012,1.52330215855728
"Salmon","1999"," NORTH COAST ","8","PINK",201858,119037,127166,0.589706625449573,1.58735825613765
"Salmon","1999"," SOUTH COAST ","11","PINK",114,58,67,0.508771929824561,1.70149253731343
"Salmon","1999"," SOUTH COAST ","12","PINK",17124,10883,10642,0.635540761504321,1.60909603457997
"Salmon","1999"," SOUTH COAST ","13","PINK",3719,2651,2411,0.712826028502286,1.54251347988387
"Salmon","1999"," SOUTH COAST ","18","PINK",601,4365,209,7.26289517470882,2.8755980861244
"Salmon","1999"," SOUTH COAST ","20","PINK",17522,10278,10176,0.586576874785983,1.72189465408805
"Salmon","1999"," SOUTH COAST ","21","PINK",3,1,2,0.333333333333333,1.5
"Salmon","1999"," SOUTH COAST ","23","PINK",257,1198,172,4.66147859922179,1.49418604651163
"Salmon","1999"," SOUTH COAST ","24","PINK",10478,50770,2943,4.84539034166826,3.56031260618417
"Salmon","1999"," SOUTH COAST ","25","PINK",25,14,14,0.56,1.78571428571429
"Salmon","1999"," SOUTH COAST ","26","PINK",9,14,5,1.55555555555556,1.8
"Salmon","1999"," SOUTH COAST ","27","PINK",3192,3810,2140,1.19360902255639,1.49158878504673
"Salmon","1999"," UNSP DISTRICT ","442(STIKINE)","PINK",21,11,11,0.523809523809524,1.90909090909091
